fecha;emisor;valor;valor_nominal_usd;precio_usd;numero_acciones;valor_efectivo_usd;procedencia
17/01/2023;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;3;300.00;Q
17/01/2023;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;5;500.00;Q
18/01/2023;HOLCIM ECUADOR S.A.;ACCIONES;3.00;51.00;4;204.00;G
18/01/2023;HOLCIM ECUADOR S.A.;ACCIONES;3.00;51.00;4;204.00;G
18/01/2023;HOLCIM ECUADOR S.A.;ACCIONES;3.00;51.00;2;102.00;G
18/01/2023;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;98.00;1;98.00;G
18/01/2023;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;98.00;1;98.00;G
18/01/2023;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;98.00;1;98.00;G
18/01/2023;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;98.00;1;98.00;G
18/01/2023;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;98.00;1;98.00;G
18/01/2023;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;98.00;1;98.00;G
18/01/2023;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;98.00;1;98.00;G
18/01/2023;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;98.00;1;98.00;G
18/01/2023;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;98.00;1;98.00;G
18/01/2023;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;98.00;1;98.00;G
18/01/2023;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;98.00;1;98.00;G
18/01/2023;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;98.00;1;98.00;G
18/01/2023;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.13;39312;83734.56;Q
18/01/2023;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.14;1386;2966.04;Q
18/01/2023;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.13;1550;3301.50;Q
18/01/2023;BANCO DE LA PRODUCCION S.A . PRODUBANCO;ACCIONES;1.00;0.95;50;47.50;Q
18/01/2023;CERVECERIA NACIONAL CN S A;ACCIONES;1.00;60.00;9;540.00;Q
18/01/2023;BANCO DE LA PRODUCCION S.A . PRODUBANCO;ACCIONES;1.00;0.90;412;370.80;Q
18/01/2023;HOLCIM ECUADOR S.A.;ACCIONES;3.00;50.00;50;2500.00;Q
18/01/2023;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;98.00;2;196.00;Q
18/01/2023;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;98.00;2;196.00;Q
18/01/2023;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;98.00;2;196.00;Q
18/01/2023;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;98.00;2;196.00;Q
18/01/2023;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;98.00;2;196.00;Q
18/01/2023;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;98.00;5;490.00;Q
18/01/2023;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;98.00;20;1960.00;Q
18/01/2023;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.14;574;1228.36;Q
18/01/2023;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.15;850;1827.50;Q
19/01/2023;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.16;125;270.00;G
19/01/2023;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.16;135;291.60;G
19/01/2023;HOLCIM ECUADOR S.A.;ACCIONES;3.00;53.00;20;1060.00;G
19/01/2023;BANCO DE LA PRODUCCION S.A . PRODUBANCO;ACCIONES;1.00;0.85;5818;4945.30;Q
19/01/2023;BOLSA DE VALORES DE GUAYAQUIL;ACCIONES;1.00;1.12;3000;3360.00;Q
19/01/2023;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.13;5000;10650.00;Q
19/01/2023;CERVECERIA NACIONAL CN S A;ACCIONES;1.00;60.00;16;960.00;Q
20/01/2023;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.13;2330;4962.90;G
20/01/2023;TECAFORTUNA SA;ACCIONES;1.00;3.05;666;2031.30;G
20/01/2023;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.13;1970;4196.10;G
20/01/2023;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.13;333;709.29;G
20/01/2023;BANCO DE LA PRODUCCION S.A . PRODUBANCO;ACCIONES;1.00;0.85;2290;1946.50;Q
20/01/2023;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.14;999;2137.86;Q
20/01/2023;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.13;1552;3305.76;Q
20/01/2023;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.14;513;1097.82;Q
20/01/2023;BANCO DE LA PRODUCCION S.A . PRODUBANCO;ACCIONES;1.00;0.85;5274;4482.90;Q
20/01/2023;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.13;716;1525.08;Q
20/01/2023;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.13;16720;35613.60;Q
20/01/2023;HOLCIM ECUADOR S.A.;ACCIONES;3.00;53.00;50;2650.00;Q
20/01/2023;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.14;442;945.88;Q
20/01/2023;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.15;225;483.75;Q
20/01/2023;HOLCIM ECUADOR S.A.;ACCIONES;3.00;53.00;9;477.00;Q
20/01/2023;CERVECERIA NACIONAL CN S A;ACCIONES;1.00;60.00;15;900.00;Q
20/01/2023;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
20/01/2023;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
20/01/2023;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
20/01/2023;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
20/01/2023;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
20/01/2023;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
20/01/2023;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
20/01/2023;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
20/01/2023;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
20/01/2023;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
20/01/2023;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
20/01/2023;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
20/01/2023;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
20/01/2023;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
20/01/2023;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
20/01/2023;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
20/01/2023;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
20/01/2023;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
20/01/2023;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
20/01/2023;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
20/01/2023;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
20/01/2023;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
20/01/2023;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
20/01/2023;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;2;200.00;Q
20/01/2023;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;2;200.00;Q
20/01/2023;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;2;200.00;Q
23/01/2023;BANCO GUAYAQUIL S.A.;ACCIONES;1.00;1.11;1822;2022.42;G
23/01/2023;BANCO GUAYAQUIL S.A.;ACCIONES;1.00;1.11;27627;30665.97;G
23/01/2023;RETRATOREC S.A.;ACCIONES;1.00;3.91;5115;19999.65;G
23/01/2023;HOLCIM ECUADOR S.A.;ACCIONES;3.00;51.00;17;867.00;G
23/01/2023;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.14;110;235.40;Q
23/01/2023;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.13;1455;3099.15;Q
23/01/2023;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.12;1150;2438.00;Q
23/01/2023;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.12;1158;2454.96;Q
23/01/2023;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.14;138;295.32;Q
23/01/2023;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.14;862;1844.68;Q
23/01/2023;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.14;654;1399.56;Q
23/01/2023;CONCLINA C A  CIA CONJU CLINICO NACIONAL;ACCIONES PREFERIDAS;1.00;1.00;429;429.00;Q
23/01/2023;CONCLINA C A  CIA CONJU CLINICO NACIONAL;ACCIONES PREFERIDAS;2500.00;2525.00;2;5050.00;Q
23/01/2023;HOLCIM ECUADOR S.A.;ACCIONES;3.00;53.00;8;424.00;Q
23/01/2023;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.12;11665;24729.80;Q
23/01/2023;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.13;1096;2334.48;Q
23/01/2023;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.13;1003;2136.39;Q
23/01/2023;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.12;15000;31800.00;Q
24/01/2023;BANCO GUAYAQUIL S.A.;ACCIONES;1.00;1.11;4000;4440.00;G
24/01/2023;CERVECERIA NACIONAL CN S A;ACCIONES;1.00;60.00;10;600.00;G
24/01/2023;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.14;107;228.98;G
24/01/2023;BANCO GUAYAQUIL S.A.;ACCIONES;1.00;1.12;802;898.24;Q
24/01/2023;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.12;6459;13693.08;Q
24/01/2023;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.13;51;108.63;Q
24/01/2023;SAN CARLOS SOC. AGR. IND.;ACCIONES;1.00;0.60;2790;1674.00;Q
24/01/2023;BANCO DE LA PRODUCCION S.A . PRODUBANCO;ACCIONES;1.00;0.96;105;100.80;Q
24/01/2023;BANCO DE LA PRODUCCION S.A . PRODUBANCO;ACCIONES;1.00;0.90;2800;2520.00;Q
24/01/2023;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.12;1500;3180.00;Q
24/01/2023;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.12;1455;3084.60;Q
24/01/2023;BANCO BOLIVARIANO C.A.;ACCIONES;1.00;1.00;2000;2000.00;Q
24/01/2023;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.12;4732;10031.84;Q
24/01/2023;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.12;4768;10108.16;Q
24/01/2023;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
24/01/2023;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
24/01/2023;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
24/01/2023;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
24/01/2023;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
24/01/2023;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
24/01/2023;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
24/01/2023;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
24/01/2023;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
24/01/2023;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
24/01/2023;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
24/01/2023;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
24/01/2023;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
24/01/2023;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
24/01/2023;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
24/01/2023;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
24/01/2023;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
24/01/2023;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
24/01/2023;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
24/01/2023;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
24/01/2023;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
24/01/2023;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;2;200.00;Q
24/01/2023;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;2;200.00;Q
24/01/2023;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;2;200.00;Q
24/01/2023;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;2;200.00;Q
24/01/2023;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;4;400.00;Q
25/01/2023;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.12;5000;10600.00;G
25/01/2023;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.12;8823;18704.76;G
25/01/2023;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.14;153;327.42;G
25/01/2023;HOLDING TONICORP S.A.;ACCIONES;1.00;3.50;44;154.00;G
25/01/2023;CRIDESA;ACCIONES;1.00;4.60;216;993.60;G
25/01/2023;BANCO BOLIVARIANO C.A.;ACCIONES;1.00;1.00;12000;12000.00;G
25/01/2023;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.13;16;34.08;G
25/01/2023;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.13;1000;2130.00;Q
25/01/2023;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.12;5149;10915.88;Q
25/01/2023;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.12;2813;5963.56;Q
25/01/2023;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.13;1500;3195.00;Q
25/01/2023;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.14;355;759.70;Q
25/01/2023;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.12;5083;10775.96;Q
25/01/2023;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.12;2594;5499.28;Q
25/01/2023;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.12;3500;7420.00;Q
25/01/2023;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.12;5000;10600.00;Q
25/01/2023;BOLSA DE VALORES DE QUITO;ACCIONES;1.00;1.85;1980;3663.00;Q
25/01/2023;INDUSTRIAS ALES;ACCIONES;1.00;0.40;332546;133018.40;Q
25/01/2023;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.13;620;1320.60;Q
25/01/2023;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.13;367;781.71;Q
25/01/2023;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.13;480;1022.40;Q
25/01/2023;HOLCIM ECUADOR S.A.;ACCIONES;3.00;57.00;4;228.00;Q
25/01/2023;CERVECERIA NACIONAL CN S A;ACCIONES;1.00;59.99;9;539.91;Q
26/01/2023;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.13;148;315.24;G
26/01/2023;SAN CARLOS SOC. AGR. IND.;ACCIONES;1.00;0.65;2695;1751.75;G
