fecha;emisor;porcentaje_precio;valor_nominal_usd;valor_efectivo_usd;fecha_emision;fecha_vencimiento;porcentaje_rendimiento;procedencia;observaciones
27/01/2023;VECTORQUIM CIA LTDA;95.4895;6878.92;6568.64;26/01/2023;25/07/2023;9.50;Q;ACEPTANTE: ABSORPELSA PAPELES ABSORVENTES S.A. - RUC: 1791353455001                                                                                   
27/01/2023;PRODUCTORA CARTONERA S.A.;96.2412;18617.15;17917.38;27/01/2023;28/06/2023;9.25;Q;ACEPTANTE: ABSORPELSA PAPELES ABSORVENTES S.A. - RUC: 1791353455001                                                                                   
27/01/2023;SURGALARE SA;95.5795;1883.26;1800.01;27/01/2023;26/07/2023;9.25;Q;ACEPTANTE: ABSORPELSA PAPELES ABSORVENTES S.A. - RUC: 1791353455001                                                                                   
27/01/2023;SURGALARE SA;95.4654;38268.66;36533.33;27/01/2023;26/07/2023;9.50;Q;ACEPTANTE: STUP S.A. - RUC: 0992280395001                                                                                                             
27/01/2023;SURGALARE SA;95.4654;38268.66;36533.33;27/01/2023;26/07/2023;9.50;Q;ACEPTANTE: STUP S.A. - RUC: 0992280395001                                                                                                             
27/01/2023;SURGALARE SA;95.4654;31670.75;30234.61;27/01/2023;26/07/2023;9.50;Q;ACEPTANTE: ABSORPELSA PAPELES ABSORVENTES S.A. - RUC: 1791353455001                                                                                   
27/01/2023;SURGALARE SA;95.4654;38268.66;36533.33;27/01/2023;26/07/2023;9.50;Q;ACEPTANTE: STUP S.A. - RUC: 0992280395001                                                                                                             
27/01/2023;SURGALARE SA;95.4654;38268.66;36533.33;27/01/2023;26/07/2023;9.50;Q;ACEPTANTE: STUP S.A. - RUC: 0992280395001                                                                                                             
27/01/2023;SURGALARE SA;95.4654;38268.66;36533.33;27/01/2023;26/07/2023;9.50;Q;ACEPTANTE: STUP S.A. - RUC: 0992280395001                                                                                                             
27/01/2023;SURGALARE SA;95.4654;38268.66;36533.33;27/01/2023;26/07/2023;9.50;Q;ACEPTANTE: STUP S.A. - RUC: 0992280395001                                                                                                             
27/01/2023;ELECTRICA HAMT COMPAÑIA LIMITADA;97.2053;9057.84;8804.70;21/12/2022;20/05/2023;9.00;G;ACEPTANTE: REPAPERS RECICLAJE DEL ECUADOR S.A. - RUC 0992800623001                                                                                    
30/01/2023;ABSORPELSA PAPELES ABSORVENTES SA;99.4201;7159.38;7117.86;06/09/2022;05/03/2023;6.00;Q;ACEPTANTE: SURGALARE S.A. - RUC: 0992730048001                                                                                                        
30/01/2023;ABSORPELSA PAPELES ABSORVENTES SA;99.3049;7001.38;6952.71;14/09/2022;13/03/2023;6.00;Q;ACEPTANTE: SURGALARE S.A. - RUC: 0992730048001                                                                                                        
30/01/2023;PRODUCTORA CARTONERA S.A.;95.5325;15564.95;14869.59;30/01/2023;29/07/2023;9.25;Q;ACEPTANTE: ABSORPELSA PAPELES ABSORVENTES S.A. - RUC: 1791353455001                                                                                   
30/01/2023;PRODUCTORA CARTONERA S.A.;95.5325;8151.20;7787.05;30/01/2023;29/07/2023;9.25;Q;ACEPTANTE: ABSORPELSA PAPELES ABSORVENTES S.A. - RUC: 1791353455001                                                                                   
30/01/2023;SURGALARE SA;95.5325;1046.76;1000.00;30/01/2023;29/07/2023;9.25;Q;ACEPTANTE: ABSORPELSA PAPELES ABSORVENTES S.A. - RUC: 1791353455001                                                                                   
31/01/2023;SURGALARE SA;95.4414;26057.19;24869.33;31/01/2023;30/07/2023;9.50;Q;ACEPTANTE: ABSORPELSA PAPELES ABSORVENTES S.A. - RUC: 1791353455001                                                                                   
31/01/2023;SURGALARE SA;95.4414;42607.69;40665.35;31/01/2023;30/07/2023;9.50;Q;ACEPTANTE: STUP S.A. - RUC: 0992280395001                                                                                                             
31/01/2023;PRODUCTORA CARTONERA S.A.;95.5560;20816.06;19890.99;31/01/2023;30/07/2023;9.25;Q;ACEPTANTE: ABSORPELSA PAPELES ABSORVENTES S.A. - RUC: 1791353455001                                                                                   
31/01/2023;PRODUCTORA CARTONERA S.A.;95.5560;23962.97;22898.05;31/01/2023;30/07/2023;9.25;Q;ACEPTANTE: ABSORPELSA PAPELES ABSORVENTES S.A. - RUC: 1791353455001                                                                                   
31/01/2023;PRODUCTORA CARTONERA S.A.;95.5560;22726.49;21716.52;31/01/2023;30/07/2023;9.25;Q;ACEPTANTE: ABSORPELSA PAPELES ABSORVENTES S.A. - RUC: 1791353455001                                                                                   
31/01/2023;PRODUCTORA CARTONERA S.A.;95.4414;54565.64;52078.18;31/01/2023;30/07/2023;9.50;Q;ACEPTANTE: ABSORPELSA PAPELES ABSORVENTES S.A. - RUC: 1791353455001                                                                                   
31/01/2023;PRODUCTORA CARTONERA S.A.;95.4414;54565.64;52078.18;31/01/2023;30/07/2023;9.50;Q;ACEPTANTE: ABSORPELSA PAPELES ABSORVENTES S.A. - RUC: 1791353455001                                                                                   
31/01/2023;PRODUCTORA CARTONERA S.A.;95.4414;54565.64;52078.18;31/01/2023;30/07/2023;9.50;Q;ACEPTANTE: ABSORPELSA PAPELES ABSORVENTES S.A. - RUC: 1791353455001                                                                                   
31/01/2023;PRODUCTORA CARTONERA S.A.;95.4414;54565.64;52078.18;31/01/2023;30/07/2023;9.50;Q;ACEPTANTE: ABSORPELSA PAPELES ABSORVENTES S.A. - RUC: 1791353455001                                                                                   
31/01/2023;PRODUCTORA CARTONERA S.A.;95.5560;22388.71;21393.75;31/01/2023;30/07/2023;9.25;Q;ACEPTANTE: ABSORPELSA PAPELES ABSORVENTES S.A. - RUC: 1791353455001                                                                                   
01/02/2023;IMPVET IMPORTADORA VETERINARIA CIA LTDA;98.3970;9825.00;9667.50;12/12/2022;11/04/2023;8.50;Q;ACEPTANTE: INCUBADORA ANDINA S.A. - RUC: 1890138507001                                                                                                
01/02/2023;IMPVET IMPORTADORA VETERINARIA CIA LTDA;98.3970;9825.00;9667.50;12/12/2022;11/04/2023;8.50;Q;ACEPTANTE: INCUBADORA ANDINA S.A. - RUC: 1890138507001                                                                                                
01/02/2023;ABSORPELSA PAPELES ABSORVENTES SA;95.5668;6714.26;6416.60;31/01/2023;18/07/2023;10.00;Q;.ACEPTANTE: SURGALARE S.A. - RUC: 0992730048001                                                                                                       
01/02/2023;PRODUCTORA CARTONERA S.A.;97.8593;204375.00;200000.00;01/02/2023;02/05/2023;8.75;Q;ACEPTANTE: ABSORPELSA PAPELES ABSORVENTES S.A. - RUC: 1791353455001                                                                                   
01/02/2023;SURGALARE SA;97.0089;5154.17;5000.00;01/02/2023;01/06/2023;9.25;Q;ACEPTANTE: ABSORPELSA PAPELES ABSORVENTES S.A. - RUC: 1791353455001                                                                                   
01/02/2023;ABSORPELSA PAPELES ABSORVENTES SA;95.2381;14701.03;14000.98;01/02/2023;31/07/2023;10.00;Q;ACEPTANTE: SURGALARE S.A. - RUC: 0992730048001                                                                                                        
01/02/2023;PRODUCTORA CARTONERA S.A.;96.1538;14154.69;13610.28;12/01/2023;11/07/2023;9.00;G;ACEPTANTE: INDUSTRIAS ALES - RUC: 1390000991001                                                                                                       
02/02/2023;PABLO GUILLEN CORDOVA CIA LTDA;97.2053;1424.84;1385.02;27/01/2023;27/05/2023;9.00;G;ACEPTANTE: REPAPERS RECICLAJE DEL ECUADOR S.A. - RUC 0992800623001                                                                                    
02/02/2023;PRODUCTORA CARTONERA S.A.;95.5795;6268.00;5990.92;02/02/2023;01/08/2023;9.25;Q;ACEPTANTE: ABSORPELSA PAPELES ABSORVENTES S.A. - RUC: 1791353455001                                                                                   
02/02/2023;ABSORPELSA PAPELES ABSORVENTES SA;95.2381;9284.78;8842.65;02/02/2023;01/08/2023;10.00;Q;ACEPTANTE: SURGALARE S.A. - RUC: 0992730048001                                                                                                        
02/02/2023;SURGALARE SA;97.0089;2061.69;2000.02;02/02/2023;02/06/2023;9.25;Q;ACEPTANTE: STUP S.A. - RUC: 0992280395001                                                                                                             
02/02/2023;ABSORPELSA PAPELES ABSORVENTES SA;95.2381;20751.00;19762.86;02/02/2023;01/08/2023;10.00;Q;ACEPTANTE: SURGALARE S.A. - RUC: 0992730048001                                                                                                        
02/02/2023;ABSORPELSA PAPELES ABSORVENTES SA;95.2633;10502.92;10005.43;02/02/2023;01/08/2023;10.00;Q;ACEPTANTE: SURGALARE S.A. - RUC: 0992730048001                                                                                                        
03/02/2023;SURGALARE SA;95.5795;2260.95;2161.00;03/02/2023;02/08/2023;9.25;Q;ACEPTANTE: ABSORPELSA PAPELES ABSORVENTES S.A. - RUC: 1791353455001                                                                                   
03/02/2023;PRODUCTORA CARTONERA S.A.;95.5795;5231.13;4999.89;03/02/2023;02/08/2023;9.25;Q;ACEPTANTE: ABSORPELSA PAPELES ABSORVENTES S.A. - RUC: 1791353455001                                                                                   
03/02/2023;SURGALARE SA;95.3516;10500.00;10011.92;03/02/2023;02/08/2023;9.75;Q;ACEPTANTE: ABSORPELSA PAPELES ABSORVENTES S.A. - RUC: 1791353455001                                                                                   
03/02/2023;INDUSTRIAL GEMINIS INDUGEM S.A;99.3295;29664.70;29465.81;03/10/2022;02/03/2023;9.00;G;ACEPTANTE: REPAPERS RECICLAJE DEL ECUADOR S.A. - RUC 0992800623001                                                                                    
03/02/2023;ELECTRICA HAMT COMPAÑIA LIMITADA;97.3710;32635.72;31777.72;21/12/2022;20/05/2023;9.00;G;ACEPTANTE: REPAPERS RECICLAJE DEL ECUADOR S.A. - RUC 0992800623001                                                                                    
07/02/2023;MULTICOMERCIO PECUARIO MULTICOPEC;96.0512;5017.68;4819.54;19/01/2023;18/07/2023;9.25;Q;ACEPTANTE: INCUBADORA ANDINA S.A. - RUC: 1890138507001                                                                                                
07/02/2023;VECTORQUIM CIA LTDA;95.6099;4799.25;4588.56;01/02/2023;31/07/2023;9.50;Q;ACEPTANTE: ABSORPELSA PAPELES ABSORVENTES S.A. - RUC: 1791353455001                                                                                   
08/02/2023;PRODUCTORA CARTONERA S.A.;97.0874;20525.43;19927.60;08/02/2023;08/06/2023;9.00;Q;ACEPTANTE: ABSORPELSA PAPELES ABSORVENTES S.A. - RUC: 1791353455001                                                                                   
08/02/2023;PRODUCTORA CARTONERA S.A.;97.0874;20525.43;19927.60;08/02/2023;08/06/2023;9.00;Q;ACEPTANTE: ABSORPELSA PAPELES ABSORVENTES S.A. - RUC: 1791353455001                                                                                   
08/02/2023;PRODUCTORA CARTONERA S.A.;95.5795;19999.29;19115.21;08/02/2023;07/08/2023;9.25;Q;ACEPTANTE: ABSORPELSA PAPELES ABSORVENTES S.A. - RUC: 1791353455001                                                                                   
08/02/2023;PRODUCTORA CARTONERA S.A.;95.5795;19999.29;19115.21;08/02/2023;07/08/2023;9.25;Q;ACEPTANTE: ABSORPELSA PAPELES ABSORVENTES S.A. - RUC: 1791353455001                                                                                   
08/02/2023;ABSORPELSA PAPELES ABSORVENTES SA;95.4654;58503.06;55850.18;08/02/2023;07/08/2023;9.50;Q;ACEPTANTE: SURGALARE S.A. - RUC: 0992730048001                                                                                                        
08/02/2023;SURGALARE SA;95.4654;5237.50;5000.00;08/02/2023;07/08/2023;9.50;Q;ACEPTANTE: ABSORPELSA PAPELES ABSORVENTES S.A. - RUC: 1791353455001                                                                                   
08/02/2023;PRODUCTORA CARTONERA S.A.;95.5795;5231.25;5000.00;08/02/2023;07/08/2023;9.25;Q;ACEPTANTE: ABSORPELSA PAPELES ABSORVENTES S.A. - RUC: 1791353455001                                                                                   
08/02/2023;ELECTRICA HAMT COMPAÑIA LIMITADA;99.1818;25074.71;24869.54;13/10/2022;12/03/2023;9.00;G;ACEPTANTE: REPAPERS RECICLAJE DEL ECUADOR S.A. - RUC 0992800623001                                                                                    
09/02/2023;HIVIMAR SA;97.5134;33739.35;32900.39;23/01/2023;23/05/2023;9.00;G;ACEPTANTE: REPAPERS RECICLAJE DEL ECUADOR S.A. - RUC 0992800623001                                                                                    
09/02/2023;ABSORPELSA PAPELES ABSORVENTES SA;95.4654;41496.47;39614.77;09/02/2023;08/08/2023;9.50;Q;ACEPTANTE:  SOLUEMPAQUES S.A. - RUC: 0993305286001                                                                                                    
10/02/2023;ECUADPREMEX SA;99.0876;19701.83;19522.06;20/01/2023;21/03/2023;8.50;Q;ACEPTANTE: ALIMENTOS BALANCEADOS AVIFORTE CIA LTDA - RUC: 1792133203001                                                                               
10/02/2023;SURGALARE SA;95.4654;30000.00;28639.62;10/02/2023;09/08/2023;9.50;Q;ACEPTANTE: ABSORPELSA PAPELES ABSORVENTES S.A. - RUC: 1791353455001                                                                                   
10/02/2023;SURGALARE SA;95.4654;30000.00;28639.62;10/02/2023;09/08/2023;9.50;Q;ACEPTANTE: ABSORPELSA PAPELES ABSORVENTES S.A. - RUC: 1791353455001                                                                                   
10/02/2023;SURGALARE SA;95.4654;37232.66;35544.31;10/02/2023;09/08/2023;9.50;Q;ACEPTANTE: ARTES GRAFICAS SENEFELDER - RUC: 0990004277001                                                                                             
10/02/2023;SURGALARE SA;95.4654;37232.66;35544.31;10/02/2023;09/08/2023;9.50;Q;ACEPTANTE: ARTES GRAFICAS SENEFELDER - RUC: 0990004277001                                                                                             
10/02/2023;SURGALARE SA;95.4654;37232.66;35544.31;10/02/2023;09/08/2023;9.50;Q;ACEPTANTE: ARTES GRAFICAS SENEFELDER - RUC: 0990004277001                                                                                             
10/02/2023;SURGALARE SA;95.4654;37232.66;35544.31;10/02/2023;09/08/2023;9.50;Q;ACEPTANTE: ARTES GRAFICAS SENEFELDER - RUC: 0990004277001                                                                                             
